baseMean	log2FoldChange	lfcSE	pvalue	padj	gene	Preferred_name	Description	PFAMs	GOs	KEGG_ko	KEGG_Pathway	COG_category	eggNOG_OGs	seed_ortholog	evalue
546.566566451012	2.06045910566741	0.554628024543688	3.00166856416476e-05	0.000325218376012137	g1708	LOX9	Plant lipoxygenase may be involved in a number of diverse aspects of plant physiology including growth and development, pest resistance, and senescence or responses to wounding	Lipoxygenase,PLAT	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006629,GO:0007275,GO:0008150,GO:0008152,GO:0009507,GO:0009536,GO:0009653,GO:0009791,GO:0009987,GO:0010015,GO:0010101,GO:0010102,GO:0010311,GO:0016165,GO:0016491,GO:0016701,GO:0016702,GO:0022622,GO:0030258,GO:0031347,GO:0031348,GO:0032501,GO:0032502,GO:0034440,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0048364,GO:0048519,GO:0048527,GO:0048528,GO:0048583,GO:0048585,GO:0048646,GO:0048731,GO:0048856,GO:0050789,GO:0051213,GO:0055114,GO:0065007,GO:0071704,GO:0080134,GO:0090696,GO:0090697,GO:0090698,GO:0099402,GO:1900366,GO:1905392,GO:1905393,GO:1990136,GO:2000068	ko:K00454,ko:K15718	ko00591,ko00592,ko01100,ko01110,map00591,map00592,map01100,map01110	E	2CNE6@1|root,2QVKD@2759|Eukaryota,38A0H@33090|Viridiplantae,3GXAV@35493|Streptophyta	3218.PP1S21_407V6.1	1.75e-175
22.1107982557536	3.40868814690385	0.971990234219368	3.3242264940043e-05	0.000357478386407478	g335	-	exostosin family	EGF_2,Exostosin	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0012505,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	ko:K01939,ko:K20870	ko00230,ko00250,ko01100,map00230,map00250,map01100	T	KOG1021@1|root,KOG1021@2759|Eukaryota,37QAT@33090|Viridiplantae,3GG8X@35493|Streptophyta	3218.PP1S110_97V6.1	0
3015.5184004296	1.40523375305305	0.367223253466662	3.73835321038295e-05	0.000399034590826803	g659	-	Aspartyl protease	Asp_protease,UBA,ubiquitin	-	ko:K11885	-	L	KOG0012@1|root,KOG0012@2759|Eukaryota,37HUH@33090|Viridiplantae,3GFVJ@35493|Streptophyta,3HSXJ@3699|Brassicales	3711.Bra001496.1-P	1.88e-147
4098.75220965651	1.4524208078126	0.381354289228449	4.03770408365731e-05	0.000421618230764506	g1326	-	Kinase that can phosphorylate various inositol polyphosphate such as Ins(3,4,5,6)P4 or Ins(1,3,4)P3	Ins134_P3_kin	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006793,GO:0006796,GO:0006950,GO:0007275,GO:0008150,GO:0008152,GO:0009611,GO:0009791,GO:0009987,GO:0010154,GO:0010214,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0022414,GO:0032501,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044424,GO:0044464,GO:0047325,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0050896,GO:0051765,GO:0051766,GO:0052725,GO:0052726,GO:0061458	ko:K00913	ko00562,ko01100,ko04070,map00562,map01100,map04070	T	28IF7@1|root,2QQS1@2759|Eukaryota,37JMY@33090|Viridiplantae,3GG2C@35493|Streptophyta,3HSX8@3699|Brassicales	28532.XP_010556495.1	1.32e-116
254.97938540526	3.00800829048967	0.882596843617344	4.73428530322903e-05	0.000487293222996645	g1273										
257.79956856799	1.73952861160784	0.477910915302801	5.33955830128054e-05	0.00054569528454931	g1074	-	Cell Division	AAA,CDC48_2,CDC48_N,Vps4_C	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	ko:K13525	ko04141,ko05134,map04141,map05134	O	COG0464@1|root,KOG0730@2759|Eukaryota,37KI9@33090|Viridiplantae,3G7QA@35493|Streptophyta,3KRJX@4447|Liliopsida,3IGKP@38820|Poales	4565.Traes_1BL_E49EE20D7.1	3.29e-63
261.20089326998	1.42925659361192	0.382965746727427	5.40505644867461e-05	0.00054849903820705	g1018										
751.151818089696	1.56462678113373	0.424525454231973	5.56490876186999e-05	0.000553036794886528	g2031	-	Lysine methyltransferase	Methyltransf_16,NIF	-	ko:K21804,ko:K21806	-	A	KOG2793@1|root,KOG2793@2759|Eukaryota,37WGT@33090|Viridiplantae	3218.PP1S149_279V6.1	5.76e-74
398.993335884632	1.67549313145104	0.460059833374701	5.68073045460884e-05	0.000560680314047352	g222										
28.1251793999001	4.27563013373914	1.31162719261621	6.58581541928053e-05	0.000636923491220352	g1607										
726.886212257975	1.97831649385622	0.561483745668035	6.54886185631445e-05	0.000636923491220352	g2148	-	Serine threonine-protein kinase	Pkinase_Tyr	-	-	-	T	COG0515@1|root,KOG0192@2759|Eukaryota,37MFU@33090|Viridiplantae,3G8KT@35493|Streptophyta,3HXS9@3699|Brassicales	3649.evm.model.supercontig_69.26	3.26e-22
181.42245946432	2.7223791783758	0.811239431417545	6.81436511377053e-05	0.000650298021784326	g1603										
879.490132560424	1.60808726459466	0.446069752751044	7.0207766311611e-05	0.000665588100362049	g1302	-	This protein is an auxiliary protein of DNA polymerase delta and is involved in the control of eukaryotic DNA replication by increasing the polymerase's processibility during elongation of the leading strand	PCNA_C,PCNA_N	GO:0000731,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003684,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006272,GO:0006275,GO:0006281,GO:0006282,GO:0006298,GO:0006301,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010556,GO:0010557,GO:0010604,GO:0016043,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019985,GO:0022607,GO:0022616,GO:0030234,GO:0030337,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032991,GO:0033554,GO:0034641,GO:0034644,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043626,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0044796,GO:0045739,GO:0045740,GO:0045935,GO:0046483,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051052,GO:0051054,GO:0051171,GO:0051173,GO:0051259,GO:0051260,GO:0051716,GO:0060255,GO:0065003,GO:0065007,GO:0065009,GO:0070206,GO:0070207,GO:0071214,GO:0071478,GO:0071482,GO:0071704,GO:0071840,GO:0071897,GO:0080090,GO:0080134,GO:0080135,GO:0090304,GO:0097159,GO:0098772,GO:0104004,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:2000112,GO:2001020,GO:2001022	ko:K04802	ko03030,ko03410,ko03420,ko03430,ko04110,ko04530,ko05161,ko05166,map03030,map03410,map03420,map03430,map04110,map04530,map05161,map05166	L	COG0592@1|root,KOG1636@2759|Eukaryota,37JTF@33090|Viridiplantae,3GD0W@35493|Streptophyta,3KN4C@4447|Liliopsida,3IG3V@38820|Poales	77586.LPERR02G30050.2	2.79e-148
3093.00110018127	1.87157956229577	0.52853654750671	7.13711695591645e-05	0.000672195132906903	g353	-	COPI associated protein	COPI_assoc	-	-	-	S	2C9HH@1|root,2RXY3@2759|Eukaryota,37TTY@33090|Viridiplantae,3GI6T@35493|Streptophyta	3218.PP1S143_157V6.1	1.19e-112
1194.24724445592	1.47049302395118	0.404114494589174	7.5563349839003e-05	0.000702495400761312	g655	-	Transcription factor	Myb_DNA-binding	-	-	-	K	KOG0724@1|root,KOG0724@2759|Eukaryota,37HPS@33090|Viridiplantae,3GF0Q@35493|Streptophyta	3218.PP1S256_11V6.1	6.99e-116
452.518747410899	1.94232326113877	0.559117933746906	8.07077550021504e-05	0.000745512018962171	g842	-	Belongs to the glycosyl hydrolase 1 family	Glyco_hydro_1	GO:0003674,GO:0003824,GO:0004553,GO:0004565,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0008422,GO:0009507,GO:0009536,GO:0015925,GO:0015926,GO:0016787,GO:0016798,GO:0033907,GO:0042973,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048046,GO:0071704,GO:0080079,GO:0080083,GO:1901135,GO:1901657	ko:K01188	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	G	COG2723@1|root,KOG0626@2759|Eukaryota,37SGT@33090|Viridiplantae,3GBC4@35493|Streptophyta	3218.PP1S1_726V6.1	1.81e-237
563.659871109679	1.22958898476208	0.333216118968262	8.25611396604818e-05	0.000757774536629008	g1613	-	FIZZY-related	ANAPC4_WD40,WD40	GO:0000902,GO:0000904,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006275,GO:0006725,GO:0006807,GO:0007049,GO:0008150,GO:0008152,GO:0008361,GO:0009058,GO:0009059,GO:0009653,GO:0009825,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010026,GO:0010073,GO:0010074,GO:0010090,GO:0010091,GO:0010492,GO:0010556,GO:0010557,GO:0010564,GO:0010604,GO:0016043,GO:0016049,GO:0019219,GO:0019222,GO:0019827,GO:0022402,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032501,GO:0032502,GO:0032535,GO:0032875,GO:0032877,GO:0032989,GO:0034641,GO:0034645,GO:0040007,GO:0042023,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0044786,GO:0045740,GO:0045787,GO:0045935,GO:0046483,GO:0048468,GO:0048507,GO:0048518,GO:0048522,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051052,GO:0051054,GO:0051171,GO:0051173,GO:0051726,GO:0060255,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0080090,GO:0090066,GO:0090068,GO:0090304,GO:0090329,GO:0090558,GO:0090626,GO:0098727,GO:1901360,GO:1901576,GO:2000105,GO:2000112	ko:K03364	ko04110,ko04111,ko04120,ko04914,map04110,map04111,map04120,map04914	DO	COG2319@1|root,KOG0305@2759|Eukaryota,37ISU@33090|Viridiplantae,3G8X6@35493|Streptophyta	3218.PP1S118_60V6.1	0
4626.56734179412	1.41299093443993	0.391686220321108	9.25071254651936e-05	0.0008331422987209	g1766	-	Cell division cycle	Myb_Cef,Myb_DNA-bind_6,Myb_DNA-binding	GO:0000981,GO:0000988,GO:0000989,GO:0001067,GO:0001076,GO:0001134,GO:0001135,GO:0002218,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0006357,GO:0006950,GO:0006952,GO:0007154,GO:0007165,GO:0008150,GO:0009507,GO:0009536,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009870,GO:0009889,GO:0009987,GO:0010204,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0023052,GO:0030154,GO:0031323,GO:0031326,GO:0031347,GO:0031349,GO:0032502,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044424,GO:0044444,GO:0044464,GO:0045088,GO:0045089,GO:0048518,GO:0048583,GO:0048584,GO:0048869,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051171,GO:0051252,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0065007,GO:0080090,GO:0080134,GO:0097159,GO:0098542,GO:0140110,GO:1901363,GO:1903506,GO:2000112,GO:2001141	ko:K12860	ko03040,map03040	K	COG5147@1|root,KOG0050@2759|Eukaryota,37N9W@33090|Viridiplantae,3GAM9@35493|Streptophyta	3218.PP1S641_1V6.1	0
9683.93268168634	1.32786418710933	0.365232376738862	9.48143713373651e-05	0.000848618068926355	g173	-	-	-	-	-	-	-	28NP8@1|root,2S0X3@2759|Eukaryota,37V1V@33090|Viridiplantae,3GRN5@35493|Streptophyta	88036.EFJ13769	1.53e-125
45.8355509721186	2.87870524253285	0.892354465431827	9.71881141880845e-05	0.000861107626851671	g422	-	-	-	-	-	-	-	2CZNB@1|root,2SB0G@2759|Eukaryota,380N7@33090|Viridiplantae	3218.PP1S115_61V6.1	4.73e-81
1322.89903110646	1.50650175037656	0.426871066270997	0.000107262245195258	0.000931113827267269	g1323	-	assists the folding of proteins upon ATP hydrolysis	Cpn60_TCP1	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005832,GO:0005886,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0016020,GO:0030312,GO:0031224,GO:0031225,GO:0031226,GO:0032991,GO:0044183,GO:0044424,GO:0044425,GO:0044444,GO:0044445,GO:0044459,GO:0044464,GO:0046658,GO:0051082,GO:0061077,GO:0071944,GO:0101031	ko:K09494	-	O	COG0459@1|root,KOG0363@2759|Eukaryota,37I4F@33090|Viridiplantae,3G8JY@35493|Streptophyta	3218.PP1S116_55V6.1	1.09e-123
94.786675937548	2.03211751120749	0.604089604658926	0.000111600402584	0.000955181492488409	g1206	-	ribosomal RNA-processing protein	RRP14,SURF6	-	-	-	S	KOG2885@1|root,KOG2885@2759|Eukaryota,37PDC@33090|Viridiplantae,3GDWS@35493|Streptophyta	3218.PP1S35_285V6.1	1.36e-05
58.9833154294338	1.88998648460669	0.555306383575082	0.00011192520218466	0.000955181492488409	g1614	-	-	-	-	-	-	-	28KYV@1|root,2S54Q@2759|Eukaryota,388S2@33090|Viridiplantae,3GXF9@35493|Streptophyta	3218.PP1S363_23V6.1	7.02e-27
43.7925850726409	2.34623621355825	0.718907697137684	0.000124176828487135	0.00103432838063561	g561										
1090.22441990018	1.55303338402763	0.448851279933495	0.000134626942571713	0.00110855670997622	g1908	-	Peroxisome biogenesis protein	-	-	-	-	S	2CMFY@1|root,2QQ8Q@2759|Eukaryota,37K19@33090|Viridiplantae,3G8NA@35493|Streptophyta	3218.PP1S25_340V6.1	7.39e-155
15932.7049211025	2.56302470861077	0.798813037086493	0.000136395939707427	0.001113717999833	g418	-	Glucose and ribitol	adh_short_C2	GO:0003674,GO:0003824,GO:0004033,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008106,GO:0008150,GO:0008152,GO:0009507,GO:0009536,GO:0016491,GO:0016614,GO:0016616,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0055114	-	-	Q	COG1028@1|root,KOG0725@2759|Eukaryota,37HIG@33090|Viridiplantae,3GG6F@35493|Streptophyta	3218.PP1S6_369V6.1	9.59e-191
1795.98414069251	1.17037799195073	0.327145426937812	0.000137658228127858	0.001113717999833	g777	-	-	-	-	-	-	-	28KAS@1|root,2QSRK@2759|Eukaryota,37KKN@33090|Viridiplantae,3G7DU@35493|Streptophyta	3218.PP1S223_97V6.1	1.63e-173
1342.08202371078	1.36994892732495	0.392526684244784	0.000148623225115792	0.00118323794139147	g1477	-	Zinc finger protein	zf-C2H2_jaz	GO:0000054,GO:0000055,GO:0003674,GO:0005488,GO:0005575,GO:0006403,GO:0006405,GO:0006611,GO:0006810,GO:0006886,GO:0006913,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0015931,GO:0022613,GO:0030684,GO:0030687,GO:0031503,GO:0032991,GO:0033036,GO:0033750,GO:0034613,GO:0042254,GO:0042886,GO:0043021,GO:0043023,GO:0044085,GO:0044877,GO:0045184,GO:0046907,GO:0050657,GO:0050658,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051236,GO:0051640,GO:0051641,GO:0051649,GO:0051656,GO:0070727,GO:0071166,GO:0071426,GO:0071428,GO:0071702,GO:0071705,GO:0071840,GO:1990904	ko:K14821	-	A	COG5112@1|root,KOG3408@2759|Eukaryota,37UKR@33090|Viridiplantae,3GIKZ@35493|Streptophyta	3218.PP1S37_98V6.1	3.24e-56
17.156967039477	3.3273179160024	1.08541689504287	0.000160902931764679	0.00125330337661028	g366	-	Subtilase family	Inhibitor_I9,Peptidase_S8	-	-	-	O	COG1404@1|root,2R8FD@2759|Eukaryota,37Z30@33090|Viridiplantae,3G8YW@35493|Streptophyta,3KY5R@4447|Liliopsida,3ID5M@38820|Poales	4533.OB02G20360.1	5.23e-30
24.6184076502834	3.24821232387783	1.07999943908899	0.000185287625311037	0.00140526035828003	g1937										
165.765117010744	1.64538178708124	0.494243206221375	0.00018639411981847	0.00140625092491317	g1174										
1249.26452106962	1.08993294746629	0.309527226621703	0.000188849709449873	0.00141735641311076	g1678	-	Belongs to the class-IV pyridoxal-phosphate-dependent aminotransferase family	Aminotran_4	-	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230	E	COG0115@1|root,KOG0975@2759|Eukaryota,37IQ3@33090|Viridiplantae,3GE3I@35493|Streptophyta	3218.PP1S141_83V6.1	9.22e-150
127.172058828329	1.74004733142224	0.537831034073556	0.000228838088531542	0.00169977157512346	g2055										
1413.46099879701	1.19182869642238	0.348800442744984	0.000237416254084216	0.0017454939904865	g861	ATG5	required for autophagy	APG5	GO:0000045,GO:0000407,GO:0000422,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006497,GO:0006501,GO:0006807,GO:0006914,GO:0006950,GO:0006952,GO:0006995,GO:0006996,GO:0007005,GO:0007033,GO:0007154,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009267,GO:0009605,GO:0009607,GO:0009620,GO:0009987,GO:0009991,GO:0010150,GO:0016020,GO:0016043,GO:0016236,GO:0018410,GO:0019538,GO:0022411,GO:0022607,GO:0031667,GO:0031668,GO:0031669,GO:0032501,GO:0032502,GO:0032991,GO:0033554,GO:0034045,GO:0034274,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0042594,GO:0043170,GO:0043207,GO:0043412,GO:0043562,GO:0043687,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044804,GO:0048366,GO:0048367,GO:0048731,GO:0048827,GO:0048856,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0061726,GO:0061919,GO:0070925,GO:0071496,GO:0071704,GO:0071840,GO:0090693,GO:0098542,GO:0098805,GO:0099402,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1903008,GO:1905037,GO:1990234	ko:K08339	ko04136,ko04137,ko04138,ko04140,ko04211,ko04213,ko04216,ko04621,ko04622,ko05131,map04136,map04137,map04138,map04140,map04211,map04213,map04216,map04621,map04622,map05131	O	KOG2976@1|root,KOG2976@2759|Eukaryota,37N1Q@33090|Viridiplantae,3GDNU@35493|Streptophyta	3218.PP1S227_54V6.1	1.89e-222
791.862406259816	1.41340617059247	0.423018461108461	0.000239386685922828	0.00175104677367916	g594	-	Ras-related protein	Ras	GO:0000278,GO:0000281,GO:0000910,GO:0000911,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005829,GO:0005886,GO:0007049,GO:0008150,GO:0009504,GO:0009987,GO:0012505,GO:0016020,GO:0022402,GO:0031410,GO:0031982,GO:0032506,GO:0043226,GO:0043227,GO:0043229,GO:0044424,GO:0044444,GO:0044464,GO:0051301,GO:0061640,GO:0071944,GO:0097708,GO:1902410,GO:1903047	ko:K07904	ko04144,ko04961,ko04962,ko04972,map04144,map04961,map04962,map04972	U	COG1100@1|root,KOG0087@2759|Eukaryota,37J9I@33090|Viridiplantae,3G78Y@35493|Streptophyta	90675.XP_010490204.1	1.24e-74
41.010220355461	2.30437793467668	0.758145750735644	0.000262551555610474	0.00188227259519748	g1315	-	protein C4orf29 homolog	DUF2048	-	-	-	J	KOG1551@1|root,KOG1551@2759|Eukaryota,37HQT@33090|Viridiplantae,3G75I@35493|Streptophyta	3218.PP1S376_2V6.1	2.34e-96
21.8079611154929	3.16511267320277	1.09963010565081	0.000279912408115051	0.00199320987457389	g1214										
3198.84739515424	1.11928412843308	0.334900021882192	0.0003382249225479	0.0023637594151964	g744	-	COMM domain	COMM_domain	-	-	-	S	2F1KB@1|root,2T2K7@2759|Eukaryota,382S2@33090|Viridiplantae,3GRWG@35493|Streptophyta	3218.PP1S434_5V6.1	2.49e-29
799.396372493623	1.47577146270294	0.465267739232921	0.000395618046184117	0.00267924857550736	g406	-	E3 ubiquitin-protein ligase	zf-RING_2	-	-	-	O	KOG0800@1|root,KOG0800@2759|Eukaryota,37P27@33090|Viridiplantae,3GGM5@35493|Streptophyta	3218.PP1S74_119V6.1	4.66e-178
8.69479805287795	4.65599556917545	1.7587876206625	0.000396030497281796	0.00267924857550736	g631										
4380.38431902699	1.11230184086331	0.339080301154994	0.00039811516114921	0.00268076610848604	g1086	-	Belongs to the glutamyl-tRNA reductase family	GlutR_N,GlutR_dimer,Shikimate_DH	-	ko:K02492	ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120	H	COG0373@1|root,2QQ1H@2759|Eukaryota,37HHJ@33090|Viridiplantae,3G9FS@35493|Streptophyta	3218.PP1S13_20V6.1	0
3620.66153461324	1.08402989390602	0.32811321545848	0.00041970599951997	0.0027870799322962	g1981	-	Protein TIC 40, chloroplastic-like	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006605,GO:0006810,GO:0006886,GO:0006996,GO:0008104,GO:0008150,GO:0009507,GO:0009526,GO:0009528,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0009657,GO:0009658,GO:0009706,GO:0009941,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0017038,GO:0019866,GO:0031090,GO:0031897,GO:0031967,GO:0031969,GO:0031975,GO:0031976,GO:0031984,GO:0032991,GO:0033036,GO:0033365,GO:0034357,GO:0034613,GO:0042170,GO:0042651,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0045036,GO:0045037,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055035,GO:0055085,GO:0065002,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0072594,GO:0072596,GO:0072598,GO:0098796	-	-	OT	KOG1308@1|root,KOG1308@2759|Eukaryota,37KNI@33090|Viridiplantae,3GBMT@35493|Streptophyta	3218.PP1S159_2V6.1	2.48e-202
15.4253688120033	4.59230284704818	1.73568629844504	0.00053961154410186	0.00344814098290406	g354	-	GDP-fucose protein O-fucosyltransferase	O-FucT	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005794,GO:0005802,GO:0012505,GO:0031410,GO:0031982,GO:0031984,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0097708,GO:0098791	-	-	G	28KY0@1|root,2QTEN@2759|Eukaryota,37PZN@33090|Viridiplantae,3GH5H@35493|Streptophyta,4JHY9@91835|fabids	57918.XP_004296991.1	1.45e-25
64.4101294103223	3.25128671377253	1.2705046977414	0.000540791021607437	0.00344814098290406	g1390	-	Coprinopsis cinerea okayama7 130	Chromo,Peptidase_A2E,RVP_2,RVT_1,Retrotrans_gag,rve,zf-H2C2	GO:0003674,GO:0003824,GO:0003964,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006259,GO:0006278,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071897,GO:0090304,GO:0140097,GO:1901360,GO:1901362,GO:1901576	-	-	L	COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3NVKU@4751|Fungi,3UXZ9@5204|Basidiomycota,3VEK4@5234|Tremellales	82508.K1VJP7	5.91e-36
563.749856404553	1.1106651447033	0.34621752117304	0.000561629878304231	0.00354959936244034	g1677	-	Belongs to the class-IV pyridoxal-phosphate-dependent aminotransferase family	Aminotran_4	-	ko:K00826	ko00270,ko00280,ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map01100,map01110,map01130,map01210,map01230	E	COG0115@1|root,KOG0975@2759|Eukaryota,37IQ3@33090|Viridiplantae,3GE3I@35493|Streptophyta	3218.PP1S25_170V6.1	1.79e-58
1041.94570422839	1.68492340687306	0.569934020749606	0.00060716622808312	0.00378756075613756	g332										
844.547265394295	1.25786109408787	0.403109587268258	0.000604636305635482	0.00378756075613756	g405										
1005.69160643067	1.38026716326674	0.449017203635564	0.000620882820966409	0.00385643165953705	g820	-	Metal transporter	Nramp	GO:0000041,GO:0003674,GO:0005215,GO:0005381,GO:0005384,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006828,GO:0008150,GO:0008324,GO:0015075,GO:0015086,GO:0015318,GO:0015691,GO:0016020,GO:0022857,GO:0022890,GO:0030001,GO:0034220,GO:0034755,GO:0042592,GO:0044464,GO:0046873,GO:0046915,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055071,GO:0055076,GO:0055080,GO:0055085,GO:0065007,GO:0065008,GO:0070574,GO:0070838,GO:0071421,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0098771	ko:K03322,ko:K09775,ko:K21398	ko04142,ko04216,ko04978,map04142,map04216,map04978	P	COG1914@1|root,KOG1291@2759|Eukaryota,37I3K@33090|Viridiplantae,3G9ZW@35493|Streptophyta	3218.PP1S37_40V6.1	2.96e-275
15.1811755903733	2.63397031841505	0.98318947025513	0.000673874119127919	0.00416760774962803	g1750										
1944.56325496522	1.32177120074076	0.435532196520179	0.000758680210133989	0.00459352177648352	g1674	-	Aldo-keto reductase family 4 member	Aldo_ket_red	-	ko:K00002	ko00010,ko00040,ko00561,ko00930,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00040,map00561,map00930,map01100,map01110,map01120,map01130,map01220	L	COG0656@1|root,KOG1577@2759|Eukaryota,37K4A@33090|Viridiplantae,3GA99@35493|Streptophyta	3218.PP1S141_128V6.1	1.1e-184
