baseMean	log2FoldChange	lfcSE	pvalue	padj	gene	Preferred_name	Description	PFAMs	GOs	KEGG_ko	KEGG_Pathway	COG_category	eggNOG_OGs	seed_ortholog	evalue
1030.73356678994	-1.9527094860607	0.422117051106662	6.16538751477452e-07	1.11054042609876e-05	g1509	-	Aldo/keto reductase family	Aldo_ket_red	-	-	-	C	COG0667@1|root,2S0PI@2759|Eukaryota,37UGN@33090|Viridiplantae,3GP0T@35493|Streptophyta	3218.PP1S46_300V6.1	2.4e-235
1314.90034306567	-1.63360968323431	0.351312932066966	7.56460394316912e-07	1.31332461230201e-05	g2209										
1229.90445815604	-1.65582454657461	0.360174416129837	9.53567104597675e-07	1.62009595528684e-05	g1624										
551.184910125334	-2.36053386505665	0.53266071495139	1.08828293236522e-06	1.82350663434684e-05	g1511	-	strubbelig-receptor family	LRRNT_2,LRR_1,LRR_6,LRR_8,Pkinase_Tyr	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004675,GO:0004888,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0019538,GO:0023052,GO:0036211,GO:0038023,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060089,GO:0065007,GO:0071704,GO:0071944,GO:0140096,GO:1901564	-	-	T	2CMQX@1|root,2QRHD@2759|Eukaryota,37ITP@33090|Viridiplantae,3G7K8@35493|Streptophyta	3218.PP1S204_22V6.1	3.79e-257
952.008260267542	-2.61307236026752	0.597154099697417	1.19212006691013e-06	1.9745345016293e-05	g2289	-	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	Kinesin	-	ko:K10395	-	Z	COG5059@1|root,KOG0244@2759|Eukaryota,37Z1W@33090|Viridiplantae,3GNQ5@35493|Streptophyta	3218.PP1S47_261V6.1	0
7743.00309662995	-1.46583172517835	0.326742456015703	2.1389229963867e-06	3.38701982175081e-05	g2210	-	DNA-binding domain in plant proteins such as APETALA2 and EREBPs	AP2	-	-	-	K	28PHQ@1|root,2SSH6@2759|Eukaryota,380B9@33090|Viridiplantae,3GQ32@35493|Streptophyta,3MAQ8@4447|Liliopsida	42345.XP_008786978.1	1.02e-07
389.930427924366	-1.46890457550071	0.335492906435119	3.26345045090671e-06	4.95013905237533e-05	g1627										
81.3434388131451	-2.07446045287513	0.488905224147058	3.38275562181918e-06	5.07765713650149e-05	g1635	-	-	-	-	-	-	-	2CGF5@1|root,2QWDH@2759|Eukaryota,37QMM@33090|Viridiplantae,3G7EC@35493|Streptophyta	3218.PP1S120_22V6.1	1.53e-256
1935.75225785505	-1.41026751678618	0.321902169535762	3.45505825582949e-06	5.132720563557e-05	g1628	-	Squamosa promoter-binding-like protein	SBP	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464	-	-	S	28PVA@1|root,2QWHY@2759|Eukaryota,37UTV@33090|Viridiplantae,3GGQW@35493|Streptophyta	3218.PP1S118_9V6.1	0
9298.20005174239	-2.19940398175225	0.525866458027888	3.71478850717596e-06	5.46225534575567e-05	g436	-	ABC transporter G family member	ABC2_membrane,ABC_tran	-	ko:K05681	ko01523,ko02010,ko04976,map01523,map02010,map04976	Q	COG1131@1|root,KOG0061@2759|Eukaryota,37IF3@33090|Viridiplantae,3GARA@35493|Streptophyta	3218.PP1S330_18V6.1	0
6627.05749278724	-2.45226681213386	0.600707822457316	4.74490536437062e-06	6.90647336369502e-05	g835	-	Minor allergen Alt a	FMN_red	-	ko:K03809	ko00130,ko01110,map00130,map01110	DTZ	COG0655@1|root,KOG3135@2759|Eukaryota,37ID9@33090|Viridiplantae,3GD9G@35493|Streptophyta	161934.XP_010694306.1	4.71e-109
1752.10309319541	-1.62780443292196	0.383116647734636	4.9997413096251e-06	7.20462722716977e-05	g1060	-	E3 ubiquitin-protein ligase	Ank,Ank_2,Ank_3,Ank_4	GO:0003674,GO:0003824,GO:0004842,GO:0006464,GO:0006508,GO:0006511,GO:0006521,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009653,GO:0009719,GO:0009725,GO:0009733,GO:0009791,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010015,GO:0010033,GO:0010101,GO:0010102,GO:0010311,GO:0010364,GO:0010366,GO:0010565,GO:0010817,GO:0016567,GO:0016740,GO:0019222,GO:0019538,GO:0019787,GO:0019941,GO:0022622,GO:0030163,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031335,GO:0031336,GO:0032350,GO:0032351,GO:0032353,GO:0032446,GO:0032501,GO:0032502,GO:0033238,GO:0033239,GO:0036211,GO:0042221,GO:0042762,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0045763,GO:0046885,GO:0048364,GO:0048519,GO:0048523,GO:0048527,GO:0048528,GO:0048646,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051175,GO:0051603,GO:0051865,GO:0062012,GO:0062014,GO:0065007,GO:0065008,GO:0070647,GO:0071704,GO:0080090,GO:0090696,GO:0090697,GO:0090698,GO:0099402,GO:0140096,GO:1900908,GO:1900909,GO:1900911,GO:1900912,GO:1901564,GO:1901565,GO:1901575,GO:1905392,GO:1905393	ko:K19044	-	O	COG0666@1|root,2QR1Y@2759|Eukaryota,37IVM@33090|Viridiplantae,3GBNF@35493|Streptophyta	3218.PP1S13_27V6.1	0
7251.22561818328	-2.52952789021182	0.626738834085622	5.18462641936363e-06	7.39707591119109e-05	g746	PHYB	Regulatory photoreceptor which exists in two forms that are reversibly interconvertible by light the Pr form that absorbs maximally in the red region of the spectrum and the Pfr form that absorbs maximally in the far-red region	GAF,HATPase_c,HisKA,PAS,PAS_2,PHY	GO:0001101,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006066,GO:0006082,GO:0006325,GO:0006355,GO:0006464,GO:0006629,GO:0006714,GO:0006720,GO:0006721,GO:0006807,GO:0006810,GO:0006833,GO:0006873,GO:0006874,GO:0006875,GO:0006950,GO:0006996,GO:0007154,GO:0007165,GO:0007275,GO:0007602,GO:0007623,GO:0008150,GO:0008152,GO:0009266,GO:0009314,GO:0009409,GO:0009416,GO:0009581,GO:0009582,GO:0009583,GO:0009585,GO:0009605,GO:0009606,GO:0009628,GO:0009629,GO:0009630,GO:0009637,GO:0009638,GO:0009639,GO:0009640,GO:0009642,GO:0009645,GO:0009649,GO:0009687,GO:0009719,GO:0009725,GO:0009753,GO:0009755,GO:0009791,GO:0009867,GO:0009881,GO:0009883,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010017,GO:0010018,GO:0010029,GO:0010033,GO:0010114,GO:0010148,GO:0010161,GO:0010202,GO:0010218,GO:0010244,GO:0010374,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010617,GO:0010629,GO:0015979,GO:0016043,GO:0016604,GO:0017006,GO:0017007,GO:0017012,GO:0019219,GO:0019222,GO:0019538,GO:0019725,GO:0019752,GO:0023052,GO:0030003,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031347,GO:0031516,GO:0031517,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032787,GO:0032870,GO:0036211,GO:0038023,GO:0042044,GO:0042221,GO:0042592,GO:0042752,GO:0042802,GO:0042803,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043288,GO:0043412,GO:0043436,GO:0043565,GO:0044237,GO:0044238,GO:0044255,GO:0044260,GO:0044267,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0045892,GO:0045934,GO:0046983,GO:0048511,GO:0048519,GO:0048523,GO:0048580,GO:0048583,GO:0048856,GO:0048878,GO:0050789,GO:0050793,GO:0050794,GO:0050801,GO:0050896,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051239,GO:0051252,GO:0051253,GO:0051276,GO:0051480,GO:0051606,GO:0051716,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0060089,GO:0060255,GO:0065007,GO:0065008,GO:0070013,GO:0070887,GO:0071214,GO:0071229,GO:0071310,GO:0071395,GO:0071478,GO:0071482,GO:0071489,GO:0071490,GO:0071491,GO:0071495,GO:0071704,GO:0071840,GO:0072503,GO:0072507,GO:0080090,GO:0080134,GO:0090558,GO:0097159,GO:0098771,GO:0104004,GO:1900140,GO:1901363,GO:1901564,GO:1901615,GO:1901700,GO:1901701,GO:1902644,GO:1902679,GO:1903506,GO:1903507,GO:1990841,GO:2000026,GO:2000028,GO:2000112,GO:2000113,GO:2000241,GO:2001141	ko:K12121,ko:K12122	ko04712,map04712	K	COG4251@1|root,2QPNJ@2759|Eukaryota,388R9@33090|Viridiplantae,3GXE3@35493|Streptophyta	3218.PP1S91_116V6.2	0
3215.37694956959	-2.14842117434871	0.526499433432127	5.75353180175364e-06	8.12827384934019e-05	g2275	-	Transcription initiation factor	RST,TAF4	GO:0000428,GO:0001650,GO:0003674,GO:0003676,GO:0003677,GO:0003712,GO:0003713,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005669,GO:0005730,GO:0005911,GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006725,GO:0006807,GO:0008134,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009506,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010646,GO:0016070,GO:0016591,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0023051,GO:0030054,GO:0030880,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044452,GO:0044464,GO:0044798,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048522,GO:0048583,GO:0050789,GO:0050794,GO:0051059,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0055029,GO:0055044,GO:0060255,GO:0061695,GO:0065007,GO:0070013,GO:0071704,GO:0080090,GO:0090304,GO:0090575,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901796,GO:1902494,GO:1902531,GO:1902680,GO:1903506,GO:1903508,GO:1990234,GO:2000112,GO:2001141	ko:K03129	ko03022,ko05016,ko05168,map03022,map05016,map05168	K	KOG2341@1|root,KOG2341@2759|Eukaryota,37HPP@33090|Viridiplantae,3GHFP@35493|Streptophyta	3218.PP1S190_89V6.1	2.42e-238
554.236880581124	-2.26540702836186	0.56119719327611	6.60941305655243e-06	9.24676137329326e-05	g2038	-	beta-galactosidase	BetaGal_dom4_5,Glyco_hydro_35	GO:0003674,GO:0003824,GO:0004553,GO:0004565,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0015925,GO:0016787,GO:0016798,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	ko:K12309	ko00052,ko00511,ko00531,ko00600,ko00604,ko01100,ko04142,map00052,map00511,map00531,map00600,map00604,map01100,map04142	G	COG1874@1|root,KOG0496@2759|Eukaryota,37IZP@33090|Viridiplantae,3G9KC@35493|Streptophyta	3218.PP1S149_266V6.1	0
1493.96896871427	-1.79219264721927	0.434129361350397	6.87432173984733e-06	9.52490156453846e-05	g614	-	IQ-domain	DUF4005,IQ	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005856,GO:0005874,GO:0008017,GO:0008092,GO:0015630,GO:0015631,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0099080,GO:0099081,GO:0099512,GO:0099513	-	-	S	2CN72@1|root,2QUAG@2759|Eukaryota,37RSR@33090|Viridiplantae,3G90X@35493|Streptophyta	3218.PP1S60_111V6.2	2.96e-253
553.561441907612	-2.00179007824564	0.494814154430368	8.01083211906571e-06	0.000109939134129273	g600	-	Strictosidine synthase	Str_synth	-	ko:K21407	-	J	COG1185@1|root,KOG1520@2759|Eukaryota,37N40@33090|Viridiplantae,3GBZ8@35493|Streptophyta	3218.PP1S55_90V6.1	9.64e-222
177.781115636827	-1.92326601689278	0.473665574906108	8.23352636289775e-06	0.000111929353669204	g767										
1326.64194954917	-1.59753733163171	0.386912934880642	8.67978044200275e-06	0.000115810774230796	g1009	NAA16	NatA auxiliary	NARP1,TPR_2	-	ko:K20792	-	B	KOG1156@1|root,KOG1156@2759|Eukaryota,37MUC@33090|Viridiplantae,3GD4G@35493|Streptophyta	3218.PP1S201_47V6.1	0
3080.09730089379	-2.13127530469698	0.536011515950851	9.2759073660373e-06	0.000122629197380365	g470	-	Phosphatidylinositol transfer protein	DUF547,IP_trans	-	-	-	IT	COG5083@1|root,KOG3668@2759|Eukaryota,388S0@33090|Viridiplantae,3GXF7@35493|Streptophyta	3218.PP1S46_114V6.1	0
239.127570350312	-2.38412406715601	0.609182488455544	1.00102556314292e-05	0.000129952958242247	g342										
413.448136720724	-1.7468117991835	0.431322301327839	1.03707589757199e-05	0.00013343092575011	g298	-	Protein of unknown function, DUF547	DUF547,Lzipper-MIP1	-	-	-	S	28IMD@1|root,2QUZ4@2759|Eukaryota,37NIE@33090|Viridiplantae,3GEQ7@35493|Streptophyta	3218.PP1S1_567V6.1	0
19.134226704165	-7.86731128052146	3.12442094449873	1.24375132133292e-05	0.000158605810092101	g2319										
591.088505059835	-1.91437117344808	0.485341211964088	1.32611353869348e-05	0.00016616779210933	g11	-	UDP-glucose 4-epimerase	GDP_Man_Dehyd	-	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M	COG1087@1|root,KOG1371@2759|Eukaryota,37HJT@33090|Viridiplantae,3GD5G@35493|Streptophyta	3218.PP1S133_100V6.1	5.89e-225
945.329420229055	-2.26661390700101	0.587673563817156	1.37972534648649e-05	0.000171395191748883	g2051	-	Glycosyltransferase-like protein	DUF604	-	-	-	G	KOG2246@1|root,KOG2246@2759|Eukaryota,37QNU@33090|Viridiplantae,3GBGY@35493|Streptophyta	3218.PP1S149_250V6.1	3.81e-240
419.151241399048	-1.78778062816483	0.452305040744768	1.43366102265355e-05	0.000175076740139302	g937	-	grf1-interacting factor	SSXT	GO:0003002,GO:0003674,GO:0003712,GO:0003713,GO:0007275,GO:0007389,GO:0008150,GO:0008283,GO:0009889,GO:0009891,GO:0009893,GO:0009955,GO:0010556,GO:0010557,GO:0010604,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032501,GO:0032502,GO:0045935,GO:0048366,GO:0048367,GO:0048518,GO:0048522,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0099402,GO:0140110,GO:1902680,GO:1903506,GO:1903508,GO:2001141	-	-	K	KOG3227@1|root,KOG3227@2759|Eukaryota,37MVA@33090|Viridiplantae,3GCQQ@35493|Streptophyta	3218.PP1S158_124V6.4	2.46e-73
101.995448649845	-3.05232753220222	0.816415003403298	1.42860655949531e-05	0.000175076740139302	g1971	-	ABC transporter G family member	ABC2_membrane,ABC_tran	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0015399,GO:0015405,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031224,GO:0042623,GO:0042626,GO:0043492,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944	ko:K05681	ko01523,ko02010,ko04976,map01523,map02010,map04976	Q	COG1131@1|root,KOG0061@2759|Eukaryota,37JCC@33090|Viridiplantae,3G784@35493|Streptophyta	3218.PP1S306_80V6.1	0
149.282465942376	-2.01965151529196	0.51825667478469	1.47110938698625e-05	0.000177657157880488	g1512	-	-	-	-	-	-	-	2EU8Z@1|root,2SWFU@2759|Eukaryota	3218.PP1S141_42V6.1	9.87e-109
1334.75614550244	-1.51236450393322	0.378390561036169	1.66769903381869e-05	0.000198607794027498	g2028	-	Phosphate-induced protein 1 conserved region	Phi_1	GO:0005575,GO:0005618,GO:0005623,GO:0005911,GO:0008150,GO:0009505,GO:0009506,GO:0009628,GO:0030054,GO:0030312,GO:0044464,GO:0050896,GO:0055044,GO:0071944,GO:0080167	-	-	S	2CMDU@1|root,2QQ2C@2759|Eukaryota,37M2V@33090|Viridiplantae,3GBRM@35493|Streptophyta,4JEF7@91835|fabids	4006.Lus10031130	8.85e-56
1019.06439331885	-1.40359823194739	0.349828360392336	1.75480138129281e-05	0.000207267933642864	g1619	PNG1	Peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine	Rad4,Transglut_core	GO:0000224,GO:0000302,GO:0001101,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006464,GO:0006508,GO:0006515,GO:0006516,GO:0006517,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009100,GO:0009636,GO:0009719,GO:0009725,GO:0009751,GO:0009987,GO:0010033,GO:0010035,GO:0010188,GO:0010193,GO:0014070,GO:0016787,GO:0016810,GO:0016811,GO:0019538,GO:0030163,GO:0036211,GO:0042221,GO:0042493,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0046677,GO:0050896,GO:0051603,GO:0071704,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575,GO:1901700	ko:K01456	ko04141,map04141	O	KOG0909@1|root,KOG0909@2759|Eukaryota,37S7P@33090|Viridiplantae,3G906@35493|Streptophyta,4JNDZ@91835|fabids	981085.XP_010102304.1	2.65e-200
2672.91095561695	-1.50295495011107	0.38043814649742	1.96030450283761e-05	0.000227806353918468	g2126	-	oxygen-evolving enhancer protein	MSP	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	ko:K02716	ko00195,ko01100,map00195,map01100	S	28JI2@1|root,2QRXA@2759|Eukaryota,37J6E@33090|Viridiplantae,3GEKV@35493|Streptophyta	3218.PP1S60_65V6.1	5.83e-185
2131.01589448916	-2.61555523334646	0.708270910283135	2.00353582664174e-05	0.000230967610095259	g2018	-	Belongs to the globin family	Globin	GO:0001666,GO:0003674,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005911,GO:0006950,GO:0008144,GO:0008150,GO:0009506,GO:0009628,GO:0016020,GO:0019825,GO:0030054,GO:0030312,GO:0036094,GO:0036293,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0055044,GO:0070482,GO:0071944	ko:K21894	-	C	KOG3378@1|root,KOG3378@2759|Eukaryota,37U7M@33090|Viridiplantae,3GI1C@35493|Streptophyta	3218.PP1S660_1V6.1	4.08e-66
656.897591053001	-2.2188187853952	0.590894005009055	2.13704646143498e-05	0.000242479051254158	g212	-	MYB family transcription factor	Myb_CC_LHEQLE,Myb_DNA-binding	GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0008150,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0010087,GO:0010088,GO:0010089,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	K	28KG7@1|root,2QU84@2759|Eukaryota,37RJF@33090|Viridiplantae,3GBVR@35493|Streptophyta	3218.PP1S143_30V6.1	1.12e-83
204.885293298141	-1.92604686658665	0.5090068919815	2.52561172498204e-05	0.00028212453455032	g1377										
4738.37573029921	-1.72388122738443	0.455383120095894	2.59313188964062e-05	0.000287438696382472	g2239	Lhcb2-1	The light-harvesting complex (LHC) functions as a light receptor, it captures and delivers excitation energy to photosystems with which it is closely associated	Chloroa_b-bind	GO:0001101,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006091,GO:0006950,GO:0008150,GO:0008152,GO:0009266,GO:0009269,GO:0009314,GO:0009409,GO:0009414,GO:0009415,GO:0009416,GO:0009503,GO:0009507,GO:0009517,GO:0009521,GO:0009522,GO:0009523,GO:0009526,GO:0009532,GO:0009534,GO:0009535,GO:0009536,GO:0009570,GO:0009579,GO:0009628,GO:0009637,GO:0009639,GO:0009642,GO:0009644,GO:0009645,GO:0009719,GO:0009725,GO:0009737,GO:0009765,GO:0009768,GO:0009769,GO:0009889,GO:0009891,GO:0009893,GO:0009941,GO:0009987,GO:0010033,GO:0010035,GO:0010114,GO:0010119,GO:0010218,GO:0010287,GO:0015979,GO:0016020,GO:0016168,GO:0019222,GO:0019684,GO:0019904,GO:0030076,GO:0030104,GO:0031090,GO:0031323,GO:0031325,GO:0031409,GO:0031967,GO:0031975,GO:0031976,GO:0031984,GO:0032870,GO:0032991,GO:0033993,GO:0034357,GO:0042221,GO:0042592,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044422,GO:0044424,GO:0044425,GO:0044434,GO:0044435,GO:0044436,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0048518,GO:0048522,GO:0048878,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055035,GO:0065007,GO:0065008,GO:0070887,GO:0071215,GO:0071229,GO:0071310,GO:0071396,GO:0071495,GO:0090333,GO:0097159,GO:0097305,GO:0097306,GO:0098588,GO:0098796,GO:0098805,GO:0098807,GO:1901363,GO:1901700,GO:1901701,GO:1903426,GO:1903428,GO:2000377,GO:2000379	ko:K08912,ko:K08913	ko00196,ko01100,map00196,map01100	C	2CMAT@1|root,2QPU1@2759|Eukaryota,37HF1@33090|Viridiplantae,3GBSG@35493|Streptophyta	3218.PP1S51_305V6.1	2.06e-188
1313.74171760768	-1.24974024656288	0.322828376108753	3.80812469433518e-05	0.000403493212098308	g1978	-	Belongs to the protein kinase superfamily. Ser Thr protein kinase family	LRRNT_2,LRR_8,Pkinase	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004675,GO:0004888,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0019538,GO:0023052,GO:0036211,GO:0038023,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0060089,GO:0065007,GO:0071704,GO:0071944,GO:0140096,GO:1901564	ko:K13418	-	T	2CMQQ@1|root,2QRFU@2759|Eukaryota,37SEE@33090|Viridiplantae,3GXC8@35493|Streptophyta	3218.PP1S490_4V6.1	0
340.517570779807	-1.89073293714095	0.515729340243463	4.01553064844781e-05	0.000421618230764506	g375	-	-	-	-	-	-	-	2A3IX@1|root,2RY5E@2759|Eukaryota,37TR7@33090|Viridiplantae,3GI38@35493|Streptophyta	3218.PP1S190_63V6.3	1.62e-83
702.652308703503	-1.53543770003498	0.411655632935138	4.63808813450845e-05	0.000480826259124221	g1924	-	transcription factor	Myb_DNA-binding	GO:0000981,GO:0000988,GO:0000989,GO:0001067,GO:0001076,GO:0001134,GO:0001135,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0008150,GO:0009653,GO:0009889,GO:0009987,GO:0010199,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0030154,GO:0031323,GO:0031326,GO:0032502,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044424,GO:0044464,GO:0048646,GO:0048856,GO:0048859,GO:0048869,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0090691,GO:0097159,GO:0140110,GO:1901363,GO:1903506,GO:2000112,GO:2001141	ko:K09422	-	K	COG5147@1|root,KOG0048@2759|Eukaryota,37QAV@33090|Viridiplantae,3GDGV@35493|Streptophyta	3218.PP1S76_66V6.1	2.01e-87
249.451307361617	-2.75898214418543	0.812214902945025	5.45269102088765e-05	0.00054946347979714	g745										
4066.26294911217	-1.62320093619138	0.444976544205719	5.56177879383687e-05	0.000553036794886528	g962	LPR1	Multicopper oxidase	Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3	GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005794,GO:0005829,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0009267,GO:0009605,GO:0009628,GO:0009888,GO:0009987,GO:0009991,GO:0010073,GO:0012505,GO:0016020,GO:0016036,GO:0016491,GO:0016679,GO:0016682,GO:0016722,GO:0030312,GO:0031667,GO:0031668,GO:0031669,GO:0032501,GO:0032502,GO:0033554,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048507,GO:0048856,GO:0050896,GO:0051716,GO:0052716,GO:0055114,GO:0071496,GO:0071944,GO:0080167	-	-	Q	COG2132@1|root,2QR4X@2759|Eukaryota,37N45@33090|Viridiplantae,3GBPZ@35493|Streptophyta	3218.PP1S523_12V6.1	3.04e-252
